Date;PM10;month;Year;Season
2014/11/17;;November;2014;Spring
2014/11/17;;November;2014;Spring
2014/11/17;;November;2014;Spring
2014/11/17;;November;2014;Spring
2014/11/17;;November;2014;Spring
2014/11/17;;November;2014;Spring
2014/11/17;;November;2014;Spring
2014/11/17;;November;2014;Spring
2014/11/17;;November;2014;Spring
2014/11/17;;November;2014;Spring
2014/11/17;;November;2014;Spring
2014/11/17;;November;2014;Spring
2014/11/17;;November;2014;Spring
2014/11/17;;November;2014;Spring
2014/11/17;;November;2014;Spring
2014/11/17;;November;2014;Spring
2014/11/17;;November;2014;Spring
2014/11/17;;November;2014;Spring
2014/11/17;;November;2014;Spring
2014/11/17;;November;2014;Spring
2014/11/18;;November;2014;Spring
2014/11/18;;November;2014;Spring
2014/11/18;;November;2014;Spring
2014/11/18;;November;2014;Spring
2014/11/18;;November;2014;Spring
2014/11/18;;November;2014;Spring
2014/11/18;;November;2014;Spring
2014/11/18;;November;2014;Spring
2014/11/18;;November;2014;Spring
2014/11/18;;November;2014;Spring
2014/11/18;;November;2014;Spring
2014/11/18;;November;2014;Spring
2014/11/18;;November;2014;Spring
2014/11/18;;November;2014;Spring
2014/11/18;;November;2014;Spring
2014/11/18;;November;2014;Spring
2014/11/18;;November;2014;Spring
2014/11/18;;November;2014;Spring
2014/11/18;;November;2014;Spring
2014/11/18;;November;2014;Spring
2014/11/18;;November;2014;Spring
2014/11/18;;November;2014;Spring
2014/11/18;;November;2014;Spring
2014/11/18;;November;2014;Spring
2014/11/19;;November;2014;Spring
2014/11/19;;November;2014;Spring
2014/11/19;;November;2014;Spring
2014/11/19;;November;2014;Spring
2014/11/19;;November;2014;Spring
2014/11/19;;November;2014;Spring
2014/11/19;;November;2014;Spring
2014/11/19;;November;2014;Spring
2014/11/19;;November;2014;Spring
2014/11/19;;November;2014;Spring
2014/11/19;;November;2014;Spring
2014/11/19;;November;2014;Spring
2014/11/19;;November;2014;Spring
2014/11/19;;November;2014;Spring
2014/11/19;;November;2014;Spring
2014/11/19;;November;2014;Spring
2014/11/19;;November;2014;Spring
2014/11/19;;November;2014;Spring
2014/11/19;;November;2014;Spring
2014/11/19;;November;2014;Spring
2014/11/19;;November;2014;Spring
2014/11/19;;November;2014;Spring
2014/11/19;;November;2014;Spring
2014/11/19;;November;2014;Spring
2014/11/20;;November;2014;Spring
2014/11/20;;November;2014;Spring
2014/11/20;;November;2014;Spring
2014/11/20;;November;2014;Spring
2014/11/20;;November;2014;Spring
2014/11/20;;November;2014;Spring
2014/11/20;;November;2014;Spring
2014/11/20;;November;2014;Spring
2014/11/20;;November;2014;Spring
2014/11/20;;November;2014;Spring
2014/11/20;;November;2014;Spring
2014/11/20;;November;2014;Spring
2014/11/20;;November;2014;Spring
2014/11/20;;November;2014;Spring
2014/11/20;;November;2014;Spring
2014/11/20;;November;2014;Spring
2014/11/20;;November;2014;Spring
2014/11/20;;November;2014;Spring
2014/11/20;;November;2014;Spring
2014/11/20;;November;2014;Spring
2014/11/20;;November;2014;Spring
2014/11/20;;November;2014;Spring
2014/11/20;;November;2014;Spring
2014/11/20;;November;2014;Spring
2014/11/21;;November;2014;Spring
2014/11/21;;November;2014;Spring
2014/11/21;;November;2014;Spring
2014/11/21;;November;2014;Spring
2014/11/21;;November;2014;Spring
2014/11/21;;November;2014;Spring
2014/11/21;;November;2014;Spring
2014/11/21;;November;2014;Spring
2014/11/21;;November;2014;Spring
2014/11/21;;November;2014;Spring
2014/11/21;;November;2014;Spring
2014/11/21;;November;2014;Spring
2014/11/21;;November;2014;Spring
2014/11/21;;November;2014;Spring
2014/11/21;;November;2014;Spring
2014/11/21;;November;2014;Spring
2014/11/21;;November;2014;Spring
2014/11/21;;November;2014;Spring
2014/11/21;;November;2014;Spring
2014/11/21;;November;2014;Spring
2014/11/21;;November;2014;Spring
2014/11/21;;November;2014;Spring
2014/11/21;;November;2014;Spring
2014/11/21;;November;2014;Spring
2014/11/22;;November;2014;Spring
2014/11/22;;November;2014;Spring
2014/11/22;;November;2014;Spring
2014/11/22;;November;2014;Spring
2014/11/22;;November;2014;Spring
2014/11/22;;November;2014;Spring
2014/11/22;;November;2014;Spring
2014/11/22;;November;2014;Spring
2014/11/22;;November;2014;Spring
2014/11/22;;November;2014;Spring
2014/11/22;;November;2014;Spring
2014/11/22;;November;2014;Spring
2014/11/22;;November;2014;Spring
2014/11/22;;November;2014;Spring
2014/11/22;;November;2014;Spring
2014/11/22;;November;2014;Spring
2014/11/22;;November;2014;Spring
2014/11/22;;November;2014;Spring
2014/11/22;;November;2014;Spring
2014/11/22;;November;2014;Spring
2014/11/22;;November;2014;Spring
2014/11/22;;November;2014;Spring
2014/11/22;;November;2014;Spring
2014/11/22;;November;2014;Spring
2014/11/23;;November;2014;Spring
2014/11/23;;November;2014;Spring
2014/11/23;;November;2014;Spring
2014/11/23;;November;2014;Spring
2014/11/23;;November;2014;Spring
2014/11/23;;November;2014;Spring
2014/11/23;;November;2014;Spring
2014/11/23;;November;2014;Spring
2014/11/23;;November;2014;Spring
2014/11/23;;November;2014;Spring
2014/11/23;;November;2014;Spring
2014/11/23;;November;2014;Spring
2014/11/23;;November;2014;Spring
2014/11/23;;November;2014;Spring
2014/11/23;;November;2014;Spring
2014/11/23;;November;2014;Spring
2014/11/23;;November;2014;Spring
2014/11/23;;November;2014;Spring
2014/11/23;;November;2014;Spring
2014/11/23;;November;2014;Spring
2014/11/23;;November;2014;Spring
2014/11/23;;November;2014;Spring
2014/11/23;;November;2014;Spring
2014/11/23;;November;2014;Spring
2014/11/24;;November;2014;Spring
2014/11/24;;November;2014;Spring
2014/11/24;;November;2014;Spring
2014/11/24;;November;2014;Spring
2014/11/24;;November;2014;Spring
2014/11/24;;November;2014;Spring
2014/11/24;;November;2014;Spring
2014/11/24;;November;2014;Spring
2014/11/24;;November;2014;Spring
2014/11/24;;November;2014;Spring
2014/11/24;;November;2014;Spring
2014/11/24;;November;2014;Spring
2014/11/24;;November;2014;Spring
2014/11/24;;November;2014;Spring
2014/11/24;;November;2014;Spring
2014/11/24;;November;2014;Spring
2014/11/24;;November;2014;Spring
2014/11/24;;November;2014;Spring
2014/11/24;;November;2014;Spring
2014/11/24;;November;2014;Spring
2014/11/24;;November;2014;Spring
2014/11/24;;November;2014;Spring
2014/11/24;;November;2014;Spring
2014/11/24;;November;2014;Spring
2014/11/25;;November;2014;Spring
2014/11/25;;November;2014;Spring
2014/11/25;;November;2014;Spring
2014/11/25;;November;2014;Spring
2014/11/25;;November;2014;Spring
2014/11/25;;November;2014;Spring
2014/11/25;;November;2014;Spring
2014/11/25;;November;2014;Spring
2014/11/25;;November;2014;Spring
2014/11/25;;November;2014;Spring
2014/11/25;;November;2014;Spring
2014/11/25;;November;2014;Spring
2014/11/25;;November;2014;Spring
2014/11/25;;November;2014;Spring
2014/11/25;;November;2014;Spring
2014/11/25;;November;2014;Spring
2014/11/25;;November;2014;Spring
2014/11/25;;November;2014;Spring
2014/11/25;;November;2014;Spring
2014/11/25;;November;2014;Spring
2014/11/25;;November;2014;Spring
2014/11/25;;November;2014;Spring
2014/11/25;;November;2014;Spring
2014/11/25;;November;2014;Spring
2014/11/26;;November;2014;Spring
2014/11/26;;November;2014;Spring
2014/11/26;;November;2014;Spring
2014/11/26;;November;2014;Spring
2014/11/26;;November;2014;Spring
2014/11/26;;November;2014;Spring
2014/11/26;;November;2014;Spring
2014/11/26;;November;2014;Spring
2014/11/26;;November;2014;Spring
2014/11/26;;November;2014;Spring
2014/11/26;;November;2014;Spring
2014/11/26;;November;2014;Spring
2014/11/26;;November;2014;Spring
2014/11/26;;November;2014;Spring
2014/11/26;;November;2014;Spring
2014/11/26;;November;2014;Spring
2014/11/26;;November;2014;Spring
2014/11/26;;November;2014;Spring
2014/11/26;;November;2014;Spring
2014/11/26;;November;2014;Spring
2014/11/26;;November;2014;Spring
2014/11/26;;November;2014;Spring
2014/11/26;;November;2014;Spring
2014/11/26;;November;2014;Spring
2014/11/27;;November;2014;Spring
2014/11/27;;November;2014;Spring
2014/11/27;;November;2014;Spring
2014/11/27;;November;2014;Spring
2014/11/27;;November;2014;Spring
2014/11/27;;November;2014;Spring
2014/11/27;;November;2014;Spring
2014/11/27;;November;2014;Spring
2014/11/27;;November;2014;Spring
2014/11/27;;November;2014;Spring
2014/11/27;;November;2014;Spring
2014/11/27;;November;2014;Spring
2014/11/27;;November;2014;Spring
2014/11/27;;November;2014;Spring
2014/11/27;;November;2014;Spring
2014/11/27;;November;2014;Spring
2014/11/27;;November;2014;Spring
2014/11/27;;November;2014;Spring
2014/11/27;;November;2014;Spring
2014/11/27;;November;2014;Spring
2014/11/27;;November;2014;Spring
2014/11/27;;November;2014;Spring
2014/11/27;;November;2014;Spring
2014/11/27;;November;2014;Spring
2014/11/28;;November;2014;Spring
2014/11/28;;November;2014;Spring
2014/11/28;;November;2014;Spring
2014/11/28;;November;2014;Spring
2014/11/28;;November;2014;Spring
2014/11/28;;November;2014;Spring
2014/11/28;;November;2014;Spring
2014/11/28;;November;2014;Spring
2014/11/28;;November;2014;Spring
2014/11/28;;November;2014;Spring
2014/11/28;;November;2014;Spring
2014/11/28;;November;2014;Spring
2014/11/28;;November;2014;Spring
2014/11/28;;November;2014;Spring
2014/11/28;;November;2014;Spring
2014/11/28;;November;2014;Spring
2014/11/28;;November;2014;Spring
2014/11/28;;November;2014;Spring
2014/11/28;;November;2014;Spring
2014/11/28;;November;2014;Spring
2014/11/28;;November;2014;Spring
2014/11/28;;November;2014;Spring
2014/11/28;;November;2014;Spring
2014/11/28;;November;2014;Spring
2014/11/29;;November;2014;Spring
2014/11/29;;November;2014;Spring
2014/11/29;;November;2014;Spring
2014/11/29;;November;2014;Spring
2014/11/29;;November;2014;Spring
2014/11/29;;November;2014;Spring
2014/11/29;;November;2014;Spring
2014/11/29;;November;2014;Spring
2014/11/29;;November;2014;Spring
2014/11/29;;November;2014;Spring
2014/11/29;;November;2014;Spring
2014/11/29;;November;2014;Spring
2014/11/29;;November;2014;Spring
2014/11/29;;November;2014;Spring
2014/11/29;;November;2014;Spring
2014/11/29;;November;2014;Spring
2014/11/29;;November;2014;Spring
2014/11/29;;November;2014;Spring
2014/11/29;;November;2014;Spring
2014/11/29;;November;2014;Spring
2014/11/29;;November;2014;Spring
2014/11/29;;November;2014;Spring
2014/11/29;;November;2014;Spring
2014/11/29;;November;2014;Spring
2014/11/30;;November;2014;Spring
2014/11/30;;November;2014;Spring
2014/11/30;;November;2014;Spring
2014/11/30;;November;2014;Spring
2014/11/30;;November;2014;Spring
2014/11/30;;November;2014;Spring
2014/11/30;;November;2014;Spring
2014/11/30;;November;2014;Spring
2014/11/30;;November;2014;Spring
2014/11/30;;November;2014;Spring
2014/11/30;;November;2014;Spring
2014/11/30;;November;2014;Spring
2014/11/30;;November;2014;Spring
2014/11/30;;November;2014;Spring
2014/11/30;;November;2014;Spring
2014/11/30;;November;2014;Spring
2014/11/30;;November;2014;Spring
2014/11/30;;November;2014;Spring
2014/11/30;;November;2014;Spring
2014/11/30;;November;2014;Spring
2014/11/30;;November;2014;Spring
2014/11/30;;November;2014;Spring
2014/11/30;;November;2014;Spring
2014/11/30;;November;2014;Spring
2014/12/01;;December;2014;Summer
2014/12/01;;December;2014;Summer
2014/12/01;;December;2014;Summer
2014/12/01;;December;2014;Summer
2014/12/01;;December;2014;Summer
2014/12/01;;December;2014;Summer
2014/12/01;;December;2014;Summer
2014/12/01;;December;2014;Summer
2014/12/01;;December;2014;Summer
2014/12/01;;December;2014;Summer
2014/12/01;;December;2014;Summer
2014/12/01;;December;2014;Summer
2014/12/01;;December;2014;Summer
2014/12/01;;December;2014;Summer
2014/12/01;;December;2014;Summer
2014/12/01;;December;2014;Summer
2014/12/01;;December;2014;Summer
2014/12/01;;December;2014;Summer
2014/12/01;;December;2014;Summer
2014/12/01;;December;2014;Summer
2014/12/01;;December;2014;Summer
2014/12/01;;December;2014;Summer
2014/12/01;;December;2014;Summer
2014/12/01;;December;2014;Summer
2014/12/02;;December;2014;Summer
2014/12/02;;December;2014;Summer
2014/12/02;;December;2014;Summer
2014/12/02;;December;2014;Summer
2014/12/02;;December;2014;Summer
2014/12/02;;December;2014;Summer
2014/12/02;;December;2014;Summer
2014/12/02;;December;2014;Summer
2014/12/02;;December;2014;Summer
2014/12/02;;December;2014;Summer
2014/12/02;;December;2014;Summer
2014/12/02;;December;2014;Summer
2014/12/02;;December;2014;Summer
2014/12/02;;December;2014;Summer
2014/12/02;;December;2014;Summer
2014/12/02;;December;2014;Summer
2014/12/02;;December;2014;Summer
2014/12/02;;December;2014;Summer
2014/12/02;;December;2014;Summer
2014/12/02;;December;2014;Summer
2014/12/02;;December;2014;Summer
2014/12/02;;December;2014;Summer
2014/12/02;;December;2014;Summer
2014/12/02;;December;2014;Summer
2014/12/03;;December;2014;Summer
2014/12/03;;December;2014;Summer
2014/12/03;;December;2014;Summer
2014/12/03;;December;2014;Summer
2014/12/03;;December;2014;Summer
2014/12/03;;December;2014;Summer
2014/12/03;;December;2014;Summer
2014/12/03;;December;2014;Summer
2014/12/03;;December;2014;Summer
2014/12/03;;December;2014;Summer
2014/12/03;;December;2014;Summer
2014/12/03;;December;2014;Summer
2014/12/03;;December;2014;Summer
2014/12/03;;December;2014;Summer
2014/12/03;;December;2014;Summer
2014/12/03;;December;2014;Summer
2014/12/03;;December;2014;Summer
2014/12/03;;December;2014;Summer
2014/12/03;;December;2014;Summer
2014/12/03;;December;2014;Summer
2014/12/03;;December;2014;Summer
2014/12/03;;December;2014;Summer
2014/12/03;;December;2014;Summer
2014/12/03;;December;2014;Summer
2014/12/04;;December;2014;Summer
2014/12/04;;December;2014;Summer
2014/12/04;;December;2014;Summer
2014/12/04;;December;2014;Summer
2014/12/04;;December;2014;Summer
2014/12/04;;December;2014;Summer
2014/12/04;;December;2014;Summer
2014/12/04;;December;2014;Summer
2014/12/04;;December;2014;Summer
2014/12/04;;December;2014;Summer
2014/12/04;;December;2014;Summer
2014/12/04;;December;2014;Summer
2014/12/04;;December;2014;Summer
2014/12/04;;December;2014;Summer
2014/12/04;;December;2014;Summer
2014/12/04;;December;2014;Summer
2014/12/04;;December;2014;Summer
2014/12/04;;December;2014;Summer
2014/12/04;;December;2014;Summer
2014/12/04;;December;2014;Summer
2014/12/04;;December;2014;Summer
2014/12/04;;December;2014;Summer
2014/12/04;;December;2014;Summer
2014/12/04;;December;2014;Summer
2014/12/05;;December;2014;Summer
2014/12/05;;December;2014;Summer
2014/12/05;;December;2014;Summer
2014/12/05;;December;2014;Summer
2014/12/05;;December;2014;Summer
2014/12/05;;December;2014;Summer
2014/12/05;;December;2014;Summer
2014/12/05;;December;2014;Summer
2014/12/05;;December;2014;Summer
2014/12/05;;December;2014;Summer
2014/12/05;;December;2014;Summer
2014/12/05;;December;2014;Summer
2014/12/05;;December;2014;Summer
2014/12/05;;December;2014;Summer
2014/12/05;;December;2014;Summer
2014/12/05;;December;2014;Summer
2014/12/05;;December;2014;Summer
2014/12/05;;December;2014;Summer
2014/12/05;;December;2014;Summer
2014/12/05;;December;2014;Summer
2014/12/05;;December;2014;Summer
2014/12/05;;December;2014;Summer
2014/12/05;;December;2014;Summer
2014/12/05;;December;2014;Summer
2014/12/06;;December;2014;Summer
2014/12/06;;December;2014;Summer
2014/12/06;;December;2014;Summer
2014/12/06;;December;2014;Summer
2014/12/06;;December;2014;Summer
2014/12/06;;December;2014;Summer
2014/12/06;;December;2014;Summer
2014/12/06;;December;2014;Summer
2014/12/06;;December;2014;Summer
2014/12/06;;December;2014;Summer
2014/12/06;;December;2014;Summer
2014/12/06;;December;2014;Summer
2014/12/06;;December;2014;Summer
2014/12/06;;December;2014;Summer
2014/12/06;;December;2014;Summer
2014/12/06;;December;2014;Summer
2014/12/06;;December;2014;Summer
2014/12/06;;December;2014;Summer
2014/12/06;;December;2014;Summer
2014/12/06;;December;2014;Summer
2014/12/06;;December;2014;Summer
2014/12/06;;December;2014;Summer
2014/12/06;;December;2014;Summer
2014/12/06;;December;2014;Summer
2014/12/07;;December;2014;Summer
2014/12/07;;December;2014;Summer
2014/12/07;;December;2014;Summer
2014/12/07;;December;2014;Summer
2014/12/07;;December;2014;Summer
2014/12/07;;December;2014;Summer
2014/12/07;;December;2014;Summer
2014/12/07;;December;2014;Summer
2014/12/07;;December;2014;Summer
2014/12/07;;December;2014;Summer
2014/12/07;;December;2014;Summer
2014/12/07;;December;2014;Summer
2014/12/07;;December;2014;Summer
2014/12/07;;December;2014;Summer
2014/12/07;;December;2014;Summer
2014/12/07;;December;2014;Summer
2014/12/07;;December;2014;Summer
2014/12/07;;December;2014;Summer
2014/12/07;;December;2014;Summer
2014/12/07;;December;2014;Summer
2014/12/07;;December;2014;Summer
2014/12/07;;December;2014;Summer
2014/12/07;;December;2014;Summer
2014/12/07;;December;2014;Summer
2014/12/08;;December;2014;Summer
2014/12/08;;December;2014;Summer
2014/12/08;;December;2014;Summer
2014/12/08;;December;2014;Summer
2014/12/08;;December;2014;Summer
2014/12/08;;December;2014;Summer
2014/12/08;;December;2014;Summer
2014/12/08;;December;2014;Summer
2014/12/08;;December;2014;Summer
2014/12/08;;December;2014;Summer
2014/12/08;;December;2014;Summer
2014/12/08;;December;2014;Summer
2014/12/08;;December;2014;Summer
2014/12/08;;December;2014;Summer
2014/12/08;;December;2014;Summer
2014/12/08;;December;2014;Summer
2014/12/08;;December;2014;Summer
2014/12/08;;December;2014;Summer
2014/12/08;;December;2014;Summer
2014/12/08;;December;2014;Summer
2014/12/08;;December;2014;Summer
2014/12/08;;December;2014;Summer
